Time (in s),Radial Velocity (in m/s)
526200000,-0.10337042541974906
526300000,-0.10402761173005778
526400000,-0.11392403701412075
526500000,-0.11900676775899655
526600000,-0.12108947306960215
526700000,-0.1093702412719609
526800000,-0.1051440589968716
526900000,-0.1104310997952617
527000000,-0.10656819458579327
527100000,-0.12465383315730098
527200000,-0.10653418419717035
527300000,-0.1145320384958802
527400000,-0.12026309901242249
527500000,-0.12293363653313556
527600000,-0.115603826964516
527700000,-0.12364809396391965
527800000,-0.1266876763357312
527900000,-0.1121023525063045
528000000,-0.11185670045940949
528100000,-0.12646553704789398
528200000,-0.1274534859251772
528300000,-0.10916302796345229
528400000,-0.11971040801607345
528500000,-0.12019786737952669
528600000,-0.1154093757738025
528700000,-0.11548694867422941
528800000,-0.11397788788272385
528900000,-0.11845535405042816
529000000,-0.11919878696759764
529100000,-0.11859509904544673
529200000,-0.12189077448180563
529300000,-0.11307717521153668
529400000,-0.11738236549682624
529500000,-0.12766856278569808
529600000,-0.11842021953151016
529700000,-0.1254052918071881
529800000,-0.12766667445131724
529900000,-0.12449615345473586
530000000,-0.12384945524571173
530100000,-0.11878740787816744
530200000,-0.1287526198992172
530300000,-0.11892452268312867
530400000,-0.11659097823162402
530500000,-0.12008331404339227
530600000,-0.1315579631450424
530700000,-0.12286700220667884
530800000,-0.11842809680253283
530900000,-0.11363313622241285
531000000,-0.11692805851537319
531100000,-0.1229063056933562
531200000,-0.11616250771999681
531300000,-0.13172876454621335
531400000,-0.11445881721486308
531500000,-0.12655888001108082
531600000,-0.1147265715036872
531700000,-0.12324285935015644
531800000,-0.12523954786660205
531900000,-0.12925943037008641
532000000,-0.11393112170548447
532100000,-0.12349681691109306
532200000,-0.11183660339147841
532300000,-0.12133475884701775
532400000,-0.11984983989682554
532500000,-0.11890585392997632
532600000,-0.12759323042373164
532700000,-0.11228414054711722
532800000,-0.11251204573781479
532900000,-0.12235344539523144
533000000,-0.12786894849840627
533100000,-0.12887210678364833
533200000,-0.1103144734498452
533300000,-0.11041029165194376
533400000,-0.11092127554103914
533500000,-0.11804409081830097
533600000,-0.12056831279525801
533700000,-0.10846907509235057
533800000,-0.11475156444694809
533900000,-0.11019072756983295
534000000,-0.11007134614462653
534100000,-0.11909863411546599
534200000,-0.11920763449073207
534300000,-0.12121818202485848
534400000,-0.11560889404438106
534500000,-0.12387659604566
534600000,-0.11701844103045668
534700000,-0.11821850221479431
534800000,-0.11760422205366819
534900000,-0.11953057250612986
535000000,-0.12155283485546552
535100000,-0.11177596426934702
535200000,-0.11365343254773462
535300000,-0.11247766413553101
535400000,-0.10596121120467425
535500000,-0.10916767040731402
535600000,-0.11277318951819351
535700000,-0.10444625675763894
535800000,-0.11121566198577576
535900000,-0.11927392259564087
536000000,-0.09937649089575518
536100000,-0.10870270854662359
536200000,-0.10310960043862931
536300000,-0.1081130637233694
536400000,-0.11393027318057805
536500000,-0.11263987040219556
536600000,-0.10247619097938286
536700000,-0.0977615425795498
536800000,-0.10632802175599834
536900000,-0.10956368189653116
537000000,-0.09529174472886628
537100000,-0.09472650496998145
537200000,-0.10745481300675172
537300000,-0.11310377635229879
537400000,-0.10110208421244152
537500000,-0.09278455112545962
537600000,-0.09944460363447537
537700000,-0.1009232454277482
537800000,-0.09852067047985384
537900000,-0.10815002437569564
538000000,-0.1043440926657967
538100000,-0.10837516973640102
538200000,-0.09771838945032738
538300000,-0.09950440133758846
538400000,-0.10539171203786211
538500000,-0.0965511709749004
538600000,-0.09623547147622313
538700000,-0.10212155899479475
538800000,-0.09677229360673106
538900000,-0.09778357323334617
539000000,-0.09458413695864319
539100000,-0.08514054242236271
539200000,-0.09057404361980656
539300000,-0.0875558841836621
539400000,-0.09660424831491185
539500000,-0.0986571767324614
539600000,-0.09857614680463098
539700000,-0.09834436498799595
539800000,-0.08170049375422772
539900000,-0.08508848154702237
540000000,-0.091768515598508
540100000,-0.09809362045063592
540200000,-0.07962442106363478
540300000,-0.07922915784938654
540400000,-0.09315440558800298
540500000,-0.07819749142519906
540600000,-0.07679364735668276
540700000,-0.07779882297191282
540800000,-0.08608460473900083
540900000,-0.09363447860568837
541000000,-0.07833756460946065
541100000,-0.09074616038973994
541200000,-0.07992356558832475
541300000,-0.08364900286208288
541400000,-0.07253834919765897
541500000,-0.07898054603043617
541600000,-0.07167166462529329
541700000,-0.07432340692260558
541800000,-0.08429274559363165
541900000,-0.07146798701867349
542000000,-0.08357433748584438
542100000,-0.07644204581386192
542200000,-0.07351362116115448
542300000,-0.07121685033739683
542400000,-0.07008768703315087
542500000,-0.074445027416974
542600000,-0.06486344468175692
542700000,-0.08272902026409146
542800000,-0.08013248571180381
542900000,-0.0642581050670416
543000000,-0.07509220579151078
543100000,-0.07179296556554096
543200000,-0.06988077797149757
543300000,-0.0645745687411068
543400000,-0.07464318268546105
543500000,-0.07551931567410966
543600000,-0.06955183954947132
543700000,-0.07212376517274553
543800000,-0.0703284972649275
543900000,-0.06654119080430376
544000000,-0.068570160183888
544100000,-0.07062124801181666
544200000,-0.07153123036396766
544300000,-0.07192460962919156
544400000,-0.05859019268264741
544500000,-0.06546584906050243
544600000,-0.06321015870339042
544700000,-0.06946404075668162
544800000,-0.06105324397674074
544900000,-0.05610899364238572
545000000,-0.060347542960144517
545100000,-0.05415685888388476
545200000,-0.06312555631287912
545300000,-0.05393249874795826
545400000,-0.05233070431514315
545500000,-0.051798098620996755
545600000,-0.06515108138757161
545700000,-0.05293345063090048
545800000,-0.047134827934885166
545900000,-0.06512815769587155
546000000,-0.061123034458278123
546100000,-0.048853167670413325
546200000,-0.05945002787551518
546300000,-0.059586330183289446
546400000,-0.05311197514152055
546500000,-0.057898087993449344
546600000,-0.061022436773746275
546700000,-0.05337501592511751
546800000,-0.04191571885726408
546900000,-0.05640010218836064
547000000,-0.05895111220904013
547100000,-0.0417925679439507
547200000,-0.04215095715097773
547300000,-0.04292434868869983
547400000,-0.05792828852942361
547500000,-0.05297823325132899
547600000,-0.04149359654883461
547700000,-0.053207436062650916
547800000,-0.05632368680066673
547900000,-0.04848829162346224
548000000,-0.04076916736714026
548100000,-0.04547458607681128
548200000,-0.039162603714818
548300000,-0.04236484392851764
548400000,-0.052936071573097335
548500000,-0.03307590783649168
548600000,-0.03815300714562029
548700000,-0.03540184273079457
548800000,-0.032200689650317305
548900000,-0.04782473520613962
549000000,-0.043543799859152126
549100000,-0.04054878477182426
549200000,-0.030396543521617567
549300000,-0.03726264304102825
549400000,-0.0472976798580196
549500000,-0.03317222190471666
549600000,-0.04039725841639063
549700000,-0.03959248134025488
549800000,-0.028211637602276546
549900000,-0.02871020386580282
550000000,-0.042356215427115554
550100000,-0.03531019893241033
550200000,-0.03654336872188746
550300000,-0.03794172418605441
550400000,-0.03611808815749996
550500000,-0.037046786537101896
550600000,-0.03545169793627341
550700000,-0.036679324478530485
550800000,-0.03214239123307328
550900000,-0.025826997935755353
551000000,-0.038627314687458586
551100000,-0.02726951543726351
551200000,-0.03221532272750126
551300000,-0.020339752076384932
551400000,-0.034766298190622484
551500000,-0.019673120095873617
551600000,-0.034133421309024865
551700000,-0.02410180474134678
551800000,-0.023578285600726882
551900000,-0.015963057272088473
552000000,-0.030300201029622862
552100000,-0.027066927965609795
552200000,-0.02942779186054449
552300000,-0.015686799924017867
552400000,-0.025233384239587726
552500000,-0.019515011907432864
552600000,-0.013509968653527268
552700000,-0.021260169292992202
552800000,-0.021815809494094278
552900000,-0.027349989953149002
553000000,-0.014433798310550475
553100000,-0.01882455434268826
553200000,-0.00745247737473222
553300000,-0.022497244157195707
553400000,-0.007179197592243426
553500000,-0.024761486965989978
553600000,-0.0142524550920503
553700000,-0.009076717283525888
553800000,-0.02159097327970015
553900000,-0.011814666846805613
554000000,-0.016123102361191768
554100000,-0.004934178905277604
554200000,-0.01197818242232516
554300000,-0.0016584560307314547
554400000,-0.013897224282200842
554500000,-0.005578949946359631
554600000,-0.002498696401983941
554700000,-0.006521764123331655
554800000,-0.004358740655247686
554900000,-0.010598986131000361
555000000,-0.008002341739184357
555100000,-0.013811671612700829
555200000,-0.002195151535626813
555300000,-0.01170539115211757
555400000,-0.0020505331549715133
555500000,-0.011061054024710528
555600000,0.006385187851564207
555700000,0.004928664861588418
555800000,0.0008610685635294744
555900000,0.010022391374796064
556000000,0.009941859747770027
556100000,0.006985315825973481
556200000,0.00665286229175808
556300000,-0.002376655250728588
556400000,-0.002198497174785656
556500000,-0.004060786810565653
556600000,0.005079338917846097
556700000,0.01384385615091312
556800000,0.003981780790609332
556900000,0.0021977220840470775
557000000,0.012833920671697342
557100000,0.0033035621671139107
557200000,0.013697620594180369
557300000,0.015121370155885265
557400000,0.0059735801574266395
557500000,0.019731948920821057
557600000,0.006490809310726381
557700000,0.009908299214522364
557800000,0.01656132862580451
557900000,0.013454404776735427
558000000,0.024241045685958397
558100000,0.007527451201517828
558200000,0.02285004362490194
558300000,0.013844493154622536
558400000,0.024365675334353017
558500000,0.020871186272888212
558600000,0.026673838156433684
558700000,0.0219054737452783
558800000,0.01272089163495859
558900000,0.02662882033883408
559000000,0.015095484380544004
559100000,0.014147162098052677
559200000,0.014690555291671377
559300000,0.028196051775291983
559400000,0.028478468282864804
559500000,0.017563265601921337
559600000,0.03634380489002
559700000,0.025127580868151096
559800000,0.03663948396395429
559900000,0.019392176978752104
560000000,0.03552226011533538
560100000,0.02612322241210035
560200000,0.02396159034815482
560300000,0.04013229008179505
560400000,0.03485953860851282
560500000,0.03304388408572452
560600000,0.03744857672556526
560700000,0.03520719146437781
560800000,0.03867520763285486
560900000,0.037457784211920364
561000000,0.04332234207302811
561100000,0.02950389035493538
561200000,0.03894199784270917
561300000,0.03822107137782665
561400000,0.0445112985270865
561500000,0.0413663424936982
561600000,0.0499124474922884
561700000,0.0429807374570081
561800000,0.05358405275504219
561900000,0.040346941371635456
562000000,0.05519355644393806
562100000,0.046028828564074996
562200000,0.04786339782176739
562300000,0.050620622099003226
562400000,0.055033562871570796
562500000,0.04263915542521462
562600000,0.05579310495895763
562700000,0.051004937601343066
562800000,0.06076747598078097
562900000,0.05138911889447217
563000000,0.05533329411310362
563100000,0.05627681875619645
563200000,0.05775476594810694
563300000,0.0497738434757219
563400000,0.049485656306258265
563500000,0.05392070742732706
563600000,0.04975398140043845
563700000,0.057553533653402225
563800000,0.06668533181252989
563900000,0.05283623875670181
564000000,0.05560019814145607
564100000,0.06483857557531457
564200000,0.06753380308149456
564300000,0.056771639043381644
564400000,0.06770141291434624
564500000,0.059262707930785495
564600000,0.06907079157842777
564700000,0.07044237937464656
564800000,0.0567564554676826
564900000,0.07071655734566724
565000000,0.06784640771807308
565100000,0.07429315499380229
565200000,0.06703141932448145
565300000,0.07480416680480298
565400000,0.05954595020213136
565500000,0.07959641392850877
565600000,0.07681240936600658
565700000,0.06631796451442266
565800000,0.07122409027839735
565900000,0.07306191123049631
566000000,0.06666220151448224
566100000,0.06450345320664629
566200000,0.06641401159746745
566300000,0.08247976716119973
566400000,0.0657098527785468
566500000,0.0741450537533379
566600000,0.08122280906443577
566700000,0.06725919572878275
566800000,0.08635964655471161
566900000,0.08121437915820781
567000000,0.08162536035817586
567100000,0.07307704451060267
567200000,0.07176796984391313
567300000,0.08981450040570409
567400000,0.080689947349454
567500000,0.07232629629803934
567600000,0.08643664278776708
567700000,0.08441542976804685
567800000,0.08951592164151571
567900000,0.0912450963722251
568000000,0.09106461736838414
568100000,0.0879767757356668
568200000,0.07496223735783093
568300000,0.08014471868810646
568400000,0.08307082289657748
568500000,0.07925670740403282
568600000,0.08188782028283506
568700000,0.09030376098308758
568800000,0.07982667064268445
568900000,0.0927620603396377
569000000,0.07836711333663314
569100000,0.08519695979086586
569200000,0.09165008212045661
569300000,0.08008494822642682
569400000,0.08429732914215819
569500000,0.08250268023208013
569600000,0.09630419266417956
569700000,0.08517694130213459
569800000,0.09329350441138472
569900000,0.09027664726439921
570000000,0.0929552917589386
570100000,0.08892986544036854
570200000,0.09981504995778354
570300000,0.08565044450338224
570400000,0.10066218911425232
570500000,0.08520094114615331
570600000,0.08568454540657673
570700000,0.09895754414524811
570800000,0.09369654392618187
570900000,0.08954483266152873
571000000,0.09940529321750913
571100000,0.0895550057161976
571200000,0.10102572345983318
571300000,0.09765665972371267
571400000,0.09511795610125895
571500000,0.08537453352765263
571600000,0.08560207304903444
571700000,0.08309736544237362
571800000,0.09953751658049972
571900000,0.0831714492469317
572000000,0.085798323814639
572100000,0.09251588913656907
572200000,0.08349638053432279
572300000,0.10129472284236708
572400000,0.09155197856380196
572500000,0.0935348001875938
572600000,0.08753570761326546
572700000,0.09631066398848986
572800000,0.10045285053469359
572900000,0.08785227218208223
573000000,0.08672747667002106
573100000,0.09884465389252256
573200000,0.08818144558990804
573300000,0.09103935595489464
573400000,0.08629565199567846
573500000,0.0879696074632804
573600000,0.08237406924935205
573700000,0.0848869498968147
573800000,0.09637809746506681
573900000,0.09682255683447001
574000000,0.08464638068409386
574100000,0.08889522580083282
574200000,0.08499555023334654
574300000,0.09147998294040612
574400000,0.08905134344870674
574500000,0.08161850913017718
574600000,0.09357051346015935
574700000,0.09870400485809984
574800000,0.09378562700216894
574900000,0.08715691886484783
575000000,0.08457069187725653
575100000,0.08721505000614013
575200000,0.09245359531975715
575300000,0.09175532830322386
575400000,0.0818596995681246
575500000,0.08563671067807484
575600000,0.09440632670222435
575700000,0.09048236037778376
575800000,0.09511871252962992
575900000,0.08568873304055014
576000000,0.0877761302896578
576100000,0.0873190313556075
576200000,0.08425230166264651
576300000,0.07720181611192561
576400000,0.07417110324033509
576500000,0.07457963210359049
576600000,0.08539793017164052
576700000,0.0845869481016268
576800000,0.08887525381800868
576900000,0.09079530814986395
577000000,0.08298907469372568
577100000,0.08923212439456008
577200000,0.0744269855286919
577300000,0.08050657854659808
577400000,0.08838313541857745
577500000,0.07716374737493166
577600000,0.07958866846365802
577700000,0.08201433992787222
577800000,0.08119532804065079
577900000,0.08090022136093925
578000000,0.07506345737718578
578100000,0.07348860359023171
578200000,0.07269090141604717
578300000,0.07876313062156627
578400000,0.07493695491021536
578500000,0.07708213661177221
578600000,0.07094685621085921
578700000,0.06824951233963955
578800000,0.07223519705601278
578900000,0.07181748154058219
579000000,0.07460105799089534
579100000,0.06799671262534039
579200000,0.07820492234879253
579300000,0.06739998269655835
579400000,0.061074061397209486
579500000,0.06986485925986191
579600000,0.07140833327830434
579700000,0.07161620106737526
579800000,0.061020708421592046
579900000,0.07028025996459476
580000000,0.062111070991152074
580100000,0.057073707327467714
580200000,0.06357676115257252
580300000,0.06944244913179497
580400000,0.06752965901256429
580500000,0.06379502783576503
580600000,0.06175418558896255
580700000,0.06154559467187041
580800000,0.06608450563729183
580900000,0.05145612995501182
581000000,0.064138477688551
581100000,0.05649119168543213
581200000,0.05393246713773298
581300000,0.052920614814795486
581400000,0.05941028495563271
581500000,0.05525841696606837
581600000,0.0451953107939517
581700000,0.059722924685734924
581800000,0.04731119229206032
581900000,0.04464940614045965
582000000,0.05523590397209191
582100000,0.05688860725365048
582200000,0.045269802966171495
582300000,0.055571861044057105
582400000,0.04106326926987
582500000,0.050890012200343844
582600000,0.05531209582685378
582700000,0.04031182976788546
582800000,0.038181146548264794
582900000,0.04545480562992058
583000000,0.04357149153459191
583100000,0.05245728239474339
583200000,0.05158586408416767
583300000,0.04634344348325102
583400000,0.03804040397620938
583500000,0.03442574859177692
583600000,0.04973671851995852
583700000,0.04872548479406481
583800000,0.03142652934401776
583900000,0.04392479751663963
584000000,0.029415880742713753
584100000,0.0403698965096481
584200000,0.04500727168415103
584300000,0.03260767862941486
584400000,0.028006739218219525
584500000,0.04300038677181725
584600000,0.02830231783567466
584700000,0.028100044375821982
584800000,0.04199137223363149
584900000,0.03018248389293284
585000000,0.03845860977034136
585100000,0.027879177020138157
585200000,0.026279762183372714
585300000,0.023288744585445345
585400000,0.027353502772693036
585500000,0.02724738122874229
585600000,0.023734217963014087
585700000,0.03430802767435057
585800000,0.025123641760005727
585900000,0.03533634251366879
586000000,0.03368675561718064
586100000,0.022353258449392094
586200000,0.03349672232455417
586300000,0.02828929001969188
586400000,0.026749902789247826
586500000,0.03318462254886557
586600000,0.01873861041246811
586700000,0.025488652446307977
586800000,0.022769104067813566
586900000,0.018709751916611943
587000000,0.02076095793566437
587100000,0.017198850155945293
587200000,0.029652909136102926
587300000,0.01724575298104301
587400000,0.009630945423869608
587500000,0.02861812031359931
587600000,0.009803113645977208
587700000,0.02089710045917964
587800000,0.024132074834799577
587900000,0.024216842429240434
588000000,0.011089444062050735
588100000,0.024506560385793758
588200000,0.015415595092731566
588300000,0.008523566467083833
588400000,0.013054667733551222
588500000,0.02319506146120621
588600000,0.013015304657909642
588700000,0.014638425867594548
588800000,0.018591800866849376
588900000,0.023435010846395325
589000000,0.014477727891339267
589100000,0.01033907426044365
589200000,0.01423549822431623
589300000,0.012459063493051798
589400000,0.011375054358855895
589500000,0.018220718985787768
589600000,0.0035876879804782394
589700000,0.017401135336707372
589800000,0.0100739413714367
589900000,0.006951810423671297
590000000,0.019138226086566082
590100000,0.012408797005706351
590200000,0.005487501598968363
590300000,0.010795320267836306
590400000,0.010878795927093586
590500000,0.015470816369335456
590600000,0.016608692127103305
590700000,0.01669832757896831
590800000,0.0025688032572169497
590900000,0.0013913755394236657
591000000,0.009177213318428934
591100000,0.005880727090891284
591200000,0.006044040176482632
591300000,-9.020712345669097e-05
591400000,0.012423090816288646
591500000,0.015724613524862957
591600000,0.013228453338680467
591700000,0.01581097843916484
591800000,0.011720591354242704
591900000,8.00972287312747e-05
592000000,-0.001042060354414841
592100000,0.007704325380436137
592200000,0.01134499045819978
592300000,0.014375855218067755
592400000,0.008609606245518799
592500000,0.008711029620680183
592600000,0.012330843995866342
592700000,0.0017371744824075529
592800000,0.0008125256514542772
592900000,0.0014890958232870056
593000000,0.012669206837074547
593100000,0.003532797947395744
593200000,0.01662242430954154
593300000,0.016479519042013738
593400000,0.005746637523973869
593500000,0.002967633555393412
593600000,0.005130838930322634
593700000,2.8048436378496245e-05
593800000,0.005910445434841516
593900000,0.018022344386580864
594000000,0.009748496088189928
594100000,0.01732729929561708
594200000,0.003092077529941864
594300000,0.0020192922603013094
594400000,0.013522617860033014
594500000,0.00608660408490046
594600000,0.007676574298804561
594700000,0.016926330042152847
594800000,0.010643109059944705
594900000,0.0126550421641576
595000000,0.01674088355696856
595100000,0.014214742663392767
595200000,0.014503688460016774
595300000,0.019395326575207726
595400000,0.01443808217254423
595500000,0.00540251285961546
595600000,0.022281868463853695
595700000,0.020040752705413806
595800000,0.02093767718162831
595900000,0.016050648292757753
596000000,0.017889245456123252
596100000,0.00859367668612843
596200000,0.018417022013130148
596300000,0.011319289156174365
596400000,0.012480771391955834
596500000,0.021069265358881546
596600000,0.00765161453183202
596700000,0.019597887246164014
596800000,0.014694090305322614
596900000,0.022231802599699316
597000000,0.017440134969285072
597100000,0.019342113026374178
597200000,0.008747425109443424
597300000,0.0234417789750337
597400000,0.022161042307213302
597500000,0.02816737181563174
597600000,0.012327419614173513
597700000,0.011673396117153822
597800000,0.022402816339690892
597900000,0.02040418128980754
598000000,0.02856668498118261
598100000,0.016442341933532306
598200000,0.022118192178676853
598300000,0.024897594289754833
598400000,0.014279133875706285
598500000,0.020977950157133145
598600000,0.02384424749937051
598700000,0.016639835774283202
598800000,0.02728668006443208
598900000,0.030171971998124495
599000000,0.02576894023088902
599100000,0.02681369375910423
599200000,0.019266548337219955
599300000,0.02109749283910388
599400000,0.020654843650356712
599500000,0.017748087421055648
599600000,0.029767078865216883
599700000,0.03244286386118221
599800000,0.026244781478388348
599900000,0.033221860009167756
600000000,0.032076899078569726
600100000,0.03629071944314147
600200000,0.03877200460868328
600300000,0.030925559277272103
600400000,0.021008312317393123
600500000,0.03535183926310977
600600000,0.03016188312688431
600700000,0.04047660527160473
600800000,0.02936523172329198
600900000,0.022104315760764093
601000000,0.037137587251992316
601100000,0.040732450356788685
601200000,0.03550998602883021
601300000,0.024277055481671292
601400000,0.032971988044875826
601500000,0.03665145016701707
601600000,0.025723599331100685
601700000,0.04382607931092218
601800000,0.029797207829974227
601900000,0.04028964558187315
602000000,0.03977288971043035
602100000,0.027382206617591626
602200000,0.0383468810615234
602300000,0.045151929004890776
602400000,0.042056384943215716
602500000,0.04775005768598327
602600000,0.0428001934253024
602700000,0.043473693459832985
602800000,0.037999973333515416
602900000,0.036538896320020095
603000000,0.04805348516398163
603100000,0.04617259151218947
603200000,0.03206180756741173
603300000,0.04948214807618634
603400000,0.039809207278951916
603500000,0.04652656905353644
603600000,0.03835513254060517
603700000,0.041874295230059165
603800000,0.04166043575049835
603900000,0.03631214503843228
604000000,0.03379899481036627
604100000,0.0375933729958922
604200000,0.05294740020283526
604300000,0.03817966047739839
604400000,0.041560259732022604
604500000,0.04413910560964395
604600000,0.042704419548048954
604700000,0.04026637788986593
604800000,0.041259349984643125
604900000,0.04850697409582255
605000000,0.055043819108845565
605100000,0.04857886152472183
605200000,0.048606042303036626
605300000,0.056998124385142915
605400000,0.0401368869050545
605500000,0.05678572197025332
605600000,0.04136949411607141
605700000,0.0561874933844439
605800000,0.05579768709378034
605900000,0.05302240364233979
606000000,0.05279062662806236
606100000,0.04727741491708528
606200000,0.04144878442053075
606300000,0.04640889962604815
606400000,0.05896632962943917
606500000,0.05742808482937328
606600000,0.056029864889714086
606700000,0.04483669098259066
606800000,0.057028712376588755
606900000,0.0475297479350297
607000000,0.04904920580557035
607100000,0.06257087653871812
607200000,0.04908191406900552
607300000,0.05841760823215158
607400000,0.06317411038321247
607500000,0.045611189437832704
607600000,0.053398215443828285
607700000,0.05138150964311112
607800000,0.05351339119175219
607900000,0.049985437751214105
608000000,0.052543506459761864
608100000,0.0461415897013918
608200000,0.05744871182966457
608300000,0.05508019545584241
608400000,0.05635218909575398
608500000,0.04889030278502566
608600000,0.04974899509146988
608700000,0.05066571803259436
608800000,0.05238904630662759
608900000,0.06217055473965473
609000000,0.06579913117716678
609100000,0.051121226162214005
609200000,0.06690573681800337
609300000,0.0650825742873174
609400000,0.053668803122065865
609500000,0.05487459516541062
609600000,0.06105481778639865
609700000,0.050516580597912294
609800000,0.06627557257531949
609900000,0.05859798375287727
610000000,0.04867266804740831
610100000,0.06760729904819138
610200000,0.06615782908900682
610300000,0.05235187232260071
610400000,0.06532147075568595
610500000,0.060952442986307934
610600000,0.05484786783896247
610700000,0.053591556562561635
610800000,0.06106420919208534
610900000,0.0634856770538715
611000000,0.05140776049362756
611100000,0.06059572942341157
611200000,0.05999448765318531
611300000,0.05050446399919146
611400000,0.05821266063587151
611500000,0.061472279553737325
611600000,0.054379837948077804
611700000,0.06550573252667069
611800000,0.05566828753204085
611900000,0.06663410084063626
612000000,0.0610782795852252
612100000,0.0642906015931707
612200000,0.05725230308228799
612300000,0.07006136953254885
612400000,0.06908775869654905
612500000,0.07054540886025668
612600000,0.06286027747455226
612700000,0.06659614503883528
612800000,0.05374009934660441
612900000,0.055653301551214486
613000000,0.06704880366989228
613100000,0.05485754499141493
613200000,0.05342192222616514
613300000,0.06830466105796788
613400000,0.0581273637424614
613500000,0.07164064550106386
613600000,0.059988460270591536
613700000,0.05966655583590496
613800000,0.06837108244292933
613900000,0.056293245437625865
614000000,0.06694390387782603
614100000,0.06371429000664654
614200000,0.06854262126542292
614300000,0.05968645435361303
614400000,0.06649651811402552
614500000,0.05541290429875033
614600000,0.056906009188636204
614700000,0.05474506864966911
614800000,0.05612524674510691
614900000,0.0656272927577436
615000000,0.06175208813023642
615100000,0.057817146647350603
615200000,0.06815906852420026
615300000,0.06526533183747653
615400000,0.0706248183890078
615500000,0.057097278801999475
615600000,0.0639243263505582
615700000,0.06652926339847484
615800000,0.061934811367685395
615900000,0.056924524195008964
616000000,0.06724481148686158
616100000,0.07417576012944047
616200000,0.05490848843557125
616300000,0.06107665392223452
616400000,0.07085116815952507
616500000,0.07317956926588705
616600000,0.07486331875552923
616700000,0.07166320899078571
616800000,0.055437593979939886
616900000,0.06694308664082858
617000000,0.06753441433867277
617100000,0.05954781582138949
617200000,0.06732886466546023
617300000,0.06058823992732061
617400000,0.07031570964236478
617500000,0.07228887429241806
617600000,0.06277895420981107
617700000,0.0644850727307532
617800000,0.07429311310562303
617900000,0.06723126647710559
618000000,0.0614205956727033
618100000,0.07578783754343028
618200000,0.05957227005323589
618300000,0.06893320776979012
618400000,0.06292496960256995
618500000,0.07518845086956717
618600000,0.06319553343948123
618700000,0.058056837262970555
618800000,0.0702600229710461
618900000,0.06476209357191291
619000000,0.07548691040606559
619100000,0.0698678104713093
619200000,0.06050409889143368
619300000,0.0661961848279336
619400000,0.07684072093627367
619500000,0.0767711782499975
619600000,0.07856286938098098
619700000,0.07514699034253519
619800000,0.07464396934250453
619900000,0.07107702867110938
620000000,0.06847678904146536
620100000,0.0717350806046736
620200000,0.062298093064827025
620300000,0.06355169294045956
620400000,0.07522465027831367
620500000,0.07537298873976614
620600000,0.06077634169730824
620700000,0.06078827762683166
620800000,0.08007117685923525
620900000,0.06185484277021285
621000000,0.07406021300889609
621100000,0.06320765184014786
621200000,0.06584021324083932
621300000,0.07325137163945328
621400000,0.06313255140165668
621500000,0.07490192870727559
621600000,0.06967915505811818
621700000,0.07679632232194725
621800000,0.06342882630109145
621900000,0.07544053032994656
622000000,0.07101241441992713
622100000,0.06498237666650944
622200000,0.06903978510536261
622300000,0.06627393389455871
622400000,0.06351198762501524
622500000,0.08314838363022894
622600000,0.07982770114209028
622700000,0.07707623568052901
622800000,0.07055053706095052
622900000,0.0641793098394586
623000000,0.07888257277156624
623100000,0.07964656401765131
623200000,0.07771558835531973
623300000,0.07263556086538211
623400000,0.06764143956982695
623500000,0.06579915238710918
623600000,0.08209476174381328
623700000,0.08487011611419724
623800000,0.08332023134939005
623900000,0.07864822031711602
624000000,0.07196398310114964
624100000,0.07471923957538318
624200000,0.06835103914524375
624300000,0.08375500882570658
624400000,0.06878291955144897
624500000,0.08242465371623833
624600000,0.0858259498848905
624700000,0.068410275097887
624800000,0.06748401704970433
624900000,0.0753118575833928
625000000,0.081696326455146
625100000,0.08481686163008233
625200000,0.07282144097095208
625300000,0.08673070457874825
625400000,0.07208744422081763
625500000,0.08512902373422455
625600000,0.07875815632883347
625700000,0.08449151082286059
625800000,0.07953459611121433
625900000,0.07623062060644704
626000000,0.07871772288403316
626100000,0.07650451429701964
626200000,0.07942024339194237
626300000,0.07396430042434418
626400000,0.06936945486874553
626500000,0.07309273685936145
626600000,0.08846641688118739
626700000,0.07366183362391983
626800000,0.07646285447650975
626900000,0.07717285833285052
627000000,0.06947616929807966
627100000,0.0865569524799694
627200000,0.08038845900622495
627300000,0.08385752311037692
627400000,0.07726279232714331
627500000,0.08740072949498918
627600000,0.07126903696767944
627700000,0.0736205850482015
627800000,0.08839858118443
627900000,0.07734350754195105
628000000,0.07179928601067774
628100000,0.08290884530150563
628200000,0.07571421687075165
628300000,0.08903283093787473
628400000,0.07507009040958817
628500000,0.0755195042552387
628600000,0.08862838307974465
628700000,0.07224067753283993
628800000,0.08737630582456679
628900000,0.07874664531172365
629000000,0.0822393966086126
629100000,0.08009306709847654
629200000,0.08470450438000907
629300000,0.07298797258867841
629400000,0.08929941118159819
629500000,0.07819620458729143
629600000,0.07898272379731379
629700000,0.08609301916929189
629800000,0.07953062616239992
629900000,0.07372259000671966
630000000,0.07520108679872772
630100000,0.07949796739209902
630200000,0.08582813189668033
630300000,0.08033567226706229
630400000,0.08427081432675579
630500000,0.07756398015225406
630600000,0.08000893043210189
630700000,0.08169748230457433
630800000,0.07841737877605803
630900000,0.08713937613673785
631000000,0.08585513865354244
631100000,0.07586982768131373
631200000,0.07982323196793682
